"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8477","loadingImagesFluentWaitTest()","","Wed Jan 14 20:53:22 UTC 2026","passed","Wed Jan 14 20:53:31 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesFluentWaitTest"
"","1005","Отправка формы с датой","","Wed Jan 14 20:54:35 UTC 2026","passed","Wed Jan 14 20:54:36 UTC 2026","","ui.WebFormTests","ui.WebFormTests","datePickerTest2"
"","6964","Отправка формы с пустым полем текста","","Wed Jan 14 20:54:28 UTC 2026","broken","Wed Jan 14 20:54:35 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInputNullTest"
"","1562","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 20:55:19 UTC 2026","broken","Wed Jan 14 20:55:21 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsDisabledTest"
"","595","Проверка копирования текста из readonly","","Wed Jan 14 20:54:36 UTC 2026","passed","Wed Jan 14 20:54:37 UTC 2026","","ui.WebFormTests","ui.WebFormTests","copyReadonlyTest"
"","9339","Отправка формы. Поле текста 100 предложений","","Wed Jan 14 20:54:37 UTC 2026","broken","Wed Jan 14 20:54:46 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInput100Test"
"","528","sessionStorageTest()","","Wed Jan 14 20:55:33 UTC 2026","passed","Wed Jan 14 20:55:33 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","sessionStorageTest"
"CSS Locators","512","CSS Locators: Tag + Class","","Wed Jan 14 20:53:07 UTC 2026","passed","Wed Jan 14 20:53:07 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndClassLocator"
"","568","(Введение текста в поле Text input(SendKeys)","","Wed Jan 14 20:52:50 UTC 2026","passed","Wed Jan 14 20:52:50 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","textInputTest"
"","612","dismissLaunchConfirmTest()","","Wed Jan 14 20:52:33 UTC 2026","passed","Wed Jan 14 20:52:34 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchConfirmTest"
"","9678","Отправка формы. Поле текстовое со скролом","","Wed Jan 14 20:53:48 UTC 2026","broken","Wed Jan 14 20:53:58 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaTest"
"","663","Получение последней страницы перед Next","","Wed Jan 14 20:53:11 UTC 2026","passed","Wed Jan 14 20:53:11 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","lastNumberBeforeTest"
"XPath Locators","510","XPath: Attribute","","Wed Jan 14 20:52:59 UTC 2026","passed","Wed Jan 14 20:52:59 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathAttributeLocator"
"CSS Locators","533","CSS Locators: Tag + Attribute","","Wed Jan 14 20:52:58 UTC 2026","passed","Wed Jan 14 20:52:59 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndAttributeLocator"
"","989","Перетаскивание элемента","","Wed Jan 14 20:52:29 UTC 2026","passed","Wed Jan 14 20:52:30 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIDragAndDropTest"
"XPath Locators","504","XPath: Child","","Wed Jan 14 20:53:01 UTC 2026","passed","Wed Jan 14 20:53:01 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathChildLocator"
"XPath Locators","500","XPath: Descendant","","Wed Jan 14 20:52:57 UTC 2026","passed","Wed Jan 14 20:52:58 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathDescendantLocator"
"","1692","saveChangesLaunchModalTest()","","Wed Jan 14 20:52:39 UTC 2026","passed","Wed Jan 14 20:52:41 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","saveChangesLaunchModalTest"
"","7015","Отправка формы с датой","","Wed Jan 14 20:54:46 UTC 2026","broken","Wed Jan 14 20:54:53 UTC 2026","","ui.WebFormTests","ui.WebFormTests","datePickerTest"
"XPath Locators","486","XPath: Normalize-space","","Wed Jan 14 20:53:07 UTC 2026","passed","Wed Jan 14 20:53:08 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathNormalizeSpaceLocator"
"","8446","loadingImagesExplicitWaitTest()","","Wed Jan 14 20:53:40 UTC 2026","passed","Wed Jan 14 20:53:48 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesExplicitWaitTest"
"XPath Locators","473","XPath: Contains Text","","Wed Jan 14 20:53:05 UTC 2026","passed","Wed Jan 14 20:53:05 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathContainsTextLocator"
"","1788","slowCalcWaitTest()","","Wed Jan 14 20:53:21 UTC 2026","broken","Wed Jan 14 20:53:22 UTC 2026","","ui.SlowCalcTest","ui.SlowCalcTest","slowCalcWaitTest"
"CSS Locators","502","CSS Locators: Name","","Wed Jan 14 20:53:09 UTC 2026","passed","Wed Jan 14 20:53:10 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNameLocator"
"XPath Locators","523","XPath: Close Parent","","Wed Jan 14 20:52:59 UTC 2026","passed","Wed Jan 14 20:53:00 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathCloseParentLocator"
"","519","localStorageTest()","","Wed Jan 14 20:55:32 UTC 2026","passed","Wed Jan 14 20:55:33 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageTest"
"","1118","Работа с наведением мыши","","Wed Jan 14 20:52:30 UTC 2026","passed","Wed Jan 14 20:52:31 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseMoveTest"
"","1125","cookiesTest()","","Wed Jan 14 20:52:31 UTC 2026","passed","Wed Jan 14 20:52:33 UTC 2026","","ui.CookiesTests","ui.CookiesTests","cookiesTest"
"","6984","Отправка формы. Поле пароль со знаками и разной высоты текстом","","Wed Jan 14 20:55:12 UTC 2026","broken","Wed Jan 14 20:55:19 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordSignsTest"
"","490","shadowTest()","","Wed Jan 14 20:53:20 UTC 2026","passed","Wed Jan 14 20:53:21 UTC 2026","","ui.ShadowDOMTest","ui.ShadowDOMTest","shadowTest"
"","3648","Проверка скролла текстовой области","","Wed Jan 14 20:54:25 UTC 2026","passed","Wed Jan 14 20:54:28 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaScrollTest"
"","584","dismissLaunchPromptTest()","","Wed Jan 14 20:52:39 UTC 2026","passed","Wed Jan 14 20:52:39 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchPromptTest"
"","7059","Отправка формы. Поле пароль со знаками и разной высоты текстом","","Wed Jan 14 20:54:17 UTC 2026","broken","Wed Jan 14 20:54:24 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordPasteTest"
"","610","Возврат на главную страницу","","Wed Jan 14 20:53:13 UTC 2026","passed","Wed Jan 14 20:53:14 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","returnToHomePageTest"
"","829","openWindowsTest()","","Wed Jan 14 20:53:16 UTC 2026","passed","Wed Jan 14 20:53:17 UTC 2026","","ui.OpenAllLinksTest","ui.OpenAllLinksTest","openWindowsTest"
"","1180","infiniteScrollTest()","","Wed Jan 14 20:52:42 UTC 2026","passed","Wed Jan 14 20:52:43 UTC 2026","","ui.InfiniteScrollTests","ui.InfiniteScrollTests","infiniteScrollTest"
"CSS Locators","525","CSS Locators: Class name","","Wed Jan 14 20:52:55 UTC 2026","passed","Wed Jan 14 20:52:55 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssClassNameLocator"
"","625","colourLaunchPromptTest()","","Wed Jan 14 20:52:36 UTC 2026","passed","Wed Jan 14 20:52:36 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchPromptTest"
"","10856","Отправка формы. Поле пароль с длинным текстом","","Wed Jan 14 20:53:58 UTC 2026","broken","Wed Jan 14 20:54:09 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordLongTextTest"
"","577","Отображение главной страницы","","Wed Jan 14 20:53:14 UTC 2026","passed","Wed Jan 14 20:53:14 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","deFaultDisplayTest"
"","638","Отправка формы. Поле текстовое макс длина","","Wed Jan 14 20:54:09 UTC 2026","passed","Wed Jan 14 20:54:10 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaMaxLengthTest"
"XPath Locators","575","XPath: Parent","","Wed Jan 14 20:52:55 UTC 2026","passed","Wed Jan 14 20:52:56 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathParentLocator"
"","4453","Отправка формы с выбранным значением Example range","","Wed Jan 14 20:55:08 UTC 2026","passed","Wed Jan 14 20:55:12 UTC 2026","","ui.WebFormTests","ui.WebFormTests","exampleRangeTest"
"CSS Locators","533","CSS Locators: Class + Class","","Wed Jan 14 20:53:09 UTC 2026","passed","Wed Jan 14 20:53:09 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssClassAndClassLocator"
"","6975","Отправка формы. Поле пароль с длинным текстом","","Wed Jan 14 20:54:10 UTC 2026","broken","Wed Jan 14 20:54:17 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordNullTest"
"","574","localStorageColorTest()","","Wed Jan 14 20:55:31 UTC 2026","passed","Wed Jan 14 20:55:31 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageColorTest"
"","1688","closeLaunchModalTest()","","Wed Jan 14 20:52:36 UTC 2026","passed","Wed Jan 14 20:52:38 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","closeLaunchModalTest"
"","950","textIframeIsDisplayedTest()","","Wed Jan 14 20:52:41 UTC 2026","passed","Wed Jan 14 20:52:42 UTC 2026","","ui.IframesPageTests","ui.IframesPageTests","textIframeIsDisplayedTest"
"","7002","Отправка формы c пустой текстовой областью","","Wed Jan 14 20:54:53 UTC 2026","broken","Wed Jan 14 20:55:00 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaNullTest"
"XPath Locators","498","XPath: Tag","","Wed Jan 14 20:52:57 UTC 2026","passed","Wed Jan 14 20:52:57 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathTagLocator"
"","6976","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 20:55:21 UTC 2026","broken","Wed Jan 14 20:55:28 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsEnabledTest"
"","561","Невозможность ввести текст/знаки в readonly поле","","Wed Jan 14 20:55:00 UTC 2026","passed","Wed Jan 14 20:55:01 UTC 2026","","ui.WebFormTests","ui.WebFormTests","readonlyInputTest"
"CSS Locators","528","CSS Locators: Child","","Wed Jan 14 20:52:53 UTC 2026","passed","Wed Jan 14 20:52:54 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssChildLocator"
"","8728","loadingImagesImplicitWaitTest()","","Wed Jan 14 20:53:31 UTC 2026","passed","Wed Jan 14 20:53:40 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesImplicitWaitTest"
"","1482","signInTest()","","Wed Jan 14 20:53:17 UTC 2026","broken","Wed Jan 14 20:53:18 UTC 2026","","ui.Selen","ui.Selen","signInTest"
"","2934","Работа с мышью","","Wed Jan 14 20:52:25 UTC 2026","passed","Wed Jan 14 20:52:28 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseClickTests"
"","589","Очищение поля Text input(Clear text)","","Wed Jan 14 20:52:44 UTC 2026","passed","Wed Jan 14 20:52:44 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","clearTextTest"
"","567","launchAlertAcceptanceTest()","","Wed Jan 14 20:52:38 UTC 2026","passed","Wed Jan 14 20:52:39 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","launchAlertAcceptanceTest"
"","597","Невозможность ввести текст/знаки в заблокированное поле","","Wed Jan 14 20:53:58 UTC 2026","passed","Wed Jan 14 20:53:58 UTC 2026","","ui.WebFormTests","ui.WebFormTests","disabledInputTest"
"","1714","openAllLinks()","","Wed Jan 14 20:53:14 UTC 2026","broken","Wed Jan 14 20:53:16 UTC 2026","","ui.OpenAllLinksTest","ui.OpenAllLinksTest","openAllLinks"
"","598","colourLaunchModalTest()","","Wed Jan 14 20:52:34 UTC 2026","passed","Wed Jan 14 20:52:35 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchModalTest"
"","1081","Пагинация","","Wed Jan 14 20:53:11 UTC 2026","passed","Wed Jan 14 20:53:13 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","secondPagePaginationTests"
"Base Locators","506","Base Locators: Partial Link Text","","Wed Jan 14 20:52:52 UTC 2026","passed","Wed Jan 14 20:52:53 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","partialLinkTextLocator"
"CSS Locators","499","CSS Locators: ID","","Wed Jan 14 20:52:58 UTC 2026","passed","Wed Jan 14 20:52:58 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssIdLocator"
"CSS Locators","477","CSS Locators: Substring","","Wed Jan 14 20:52:56 UTC 2026","passed","Wed Jan 14 20:52:57 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssSubstringLocator"
"CSS Locators","510","CSS Locators: Tag","","Wed Jan 14 20:53:04 UTC 2026","passed","Wed Jan 14 20:53:05 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagLocator"
"","1479","openLoginPageTest()","","Wed Jan 14 20:53:19 UTC 2026","broken","Wed Jan 14 20:53:20 UTC 2026","","ui.Selen","ui.Selen","openLoginPageTest"
"","520","Изменение цвета в Color picker","","Wed Jan 14 20:55:28 UTC 2026","passed","Wed Jan 14 20:55:28 UTC 2026","","ui.WebFormTests","ui.WebFormTests","changeColorTest"
"XPath Locators","506","XPath: Относительный путь","","Wed Jan 14 20:53:04 UTC 2026","passed","Wed Jan 14 20:53:04 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathLocator"
"","702","Получение данных элемента","","Wed Jan 14 20:52:43 UTC 2026","passed","Wed Jan 14 20:52:44 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","getInfoTest"
