"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"XPath Locators","520","XPath: Any Parent","","Wed Jan 14 20:11:29 UTC 2026","passed","Wed Jan 14 20:11:29 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathParentOrSelfLocator"
"","985","openWindowsTest()","","Wed Jan 14 20:11:43 UTC 2026","passed","Wed Jan 14 20:11:44 UTC 2026","","ui.OpenAllLinksTest","ui.OpenAllLinksTest","openWindowsTest"
"CSS Locators","510","CSS Locators: Suffix","","Wed Jan 14 20:11:18 UTC 2026","passed","Wed Jan 14 20:11:18 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssSuffixLocator"
"","638","Проверка dropdown (datalist)","","Wed Jan 14 20:12:30 UTC 2026","passed","Wed Jan 14 20:12:31 UTC 2026","","ui.WebFormTests","ui.WebFormTests","dropdownDataListTest"
"","4496","Отправка формы с выбранным значением Example range","","Wed Jan 14 20:12:48 UTC 2026","passed","Wed Jan 14 20:12:53 UTC 2026","","ui.WebFormTests","ui.WebFormTests","exampleRangeTest"
"","1711","closeLaunchModalTest()","","Wed Jan 14 20:11:05 UTC 2026","passed","Wed Jan 14 20:11:07 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","closeLaunchModalTest"
"","1700","Отправка формы с пустым полем текста","","Wed Jan 14 20:12:35 UTC 2026","broken","Wed Jan 14 20:12:36 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInputNullTest"
"","1977","slowCalcWaitTest()","","Wed Jan 14 20:11:49 UTC 2026","broken","Wed Jan 14 20:11:51 UTC 2026","","ui.SlowCalcTest","ui.SlowCalcTest","slowCalcWaitTest"
"","567","sessionStorageTest()","","Wed Jan 14 20:13:03 UTC 2026","passed","Wed Jan 14 20:13:04 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","sessionStorageTest"
"CSS Locators","507","CSS Locators: Attribute","","Wed Jan 14 20:11:27 UTC 2026","passed","Wed Jan 14 20:11:28 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssAttributeLocator"
"","1235","infiniteScrollTest()","","Wed Jan 14 20:11:11 UTC 2026","passed","Wed Jan 14 20:11:12 UTC 2026","","ui.InfiniteScrollTests","ui.InfiniteScrollTests","infiniteScrollTest"
"XPath Locators","505","XPath: Descendant","","Wed Jan 14 20:11:25 UTC 2026","passed","Wed Jan 14 20:11:25 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathDescendantLocator"
"","573","localStorageTest()","","Wed Jan 14 20:13:03 UTC 2026","passed","Wed Jan 14 20:13:03 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageTest"
"Base Locators","522","Base Locators: Name","","Wed Jan 14 20:11:21 UTC 2026","passed","Wed Jan 14 20:11:21 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseNameLocator"
"CSS Locators","500","CSS Locators: Name","","Wed Jan 14 20:11:36 UTC 2026","passed","Wed Jan 14 20:11:37 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNameLocator"
"","518","Изменение цвета в Color picker","","Wed Jan 14 20:12:58 UTC 2026","passed","Wed Jan 14 20:12:58 UTC 2026","","ui.WebFormTests","ui.WebFormTests","changeColorTest"
"","8572","loadingImagesFluentWaitTest()","","Wed Jan 14 20:11:51 UTC 2026","passed","Wed Jan 14 20:11:59 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesFluentWaitTest"
"","599","Невозможность ввести текст/знаки в readonly поле","","Wed Jan 14 20:12:46 UTC 2026","passed","Wed Jan 14 20:12:47 UTC 2026","","ui.WebFormTests","ui.WebFormTests","readonlyInputTest"
"","1849","Отправка формы с датой","","Wed Jan 14 20:12:42 UTC 2026","broken","Wed Jan 14 20:12:44 UTC 2026","","ui.WebFormTests","ui.WebFormTests","datePickerTest"
"","495","Отправка формы. Поле текстовое макс длина","","Wed Jan 14 20:12:26 UTC 2026","passed","Wed Jan 14 20:12:27 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaMaxLengthTest"
"","3766","Проверка скролла текстовой области","","Wed Jan 14 20:12:31 UTC 2026","passed","Wed Jan 14 20:12:35 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaScrollTest"
"","601","localStorageColorTest()","","Wed Jan 14 20:13:01 UTC 2026","passed","Wed Jan 14 20:13:02 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageColorTest"
"","597","Проверка копирования текста из readonly","","Wed Jan 14 20:12:37 UTC 2026","passed","Wed Jan 14 20:12:38 UTC 2026","","ui.WebFormTests","ui.WebFormTests","copyReadonlyTest"
"","1484","openLoginPageTest()","","Wed Jan 14 20:11:46 UTC 2026","broken","Wed Jan 14 20:11:48 UTC 2026","","ui.Selen","ui.Selen","openLoginPageTest"
"","552","Невозможность ввести текст/знаки в заблокированное поле","","Wed Jan 14 20:12:21 UTC 2026","passed","Wed Jan 14 20:12:21 UTC 2026","","ui.WebFormTests","ui.WebFormTests","disabledInputTest"
"","1739","Отправка формы (SubmitButton)","","Wed Jan 14 20:11:14 UTC 2026","broken","Wed Jan 14 20:11:16 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","submitWebFormWitTextTest"
"","643","colourLaunchPromptTest()","","Wed Jan 14 20:11:05 UTC 2026","passed","Wed Jan 14 20:11:05 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchPromptTest"
"","940","Перетаскивание элемента","","Wed Jan 14 20:10:57 UTC 2026","passed","Wed Jan 14 20:10:58 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIDragAndDropTest"
"","1649","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 20:12:56 UTC 2026","broken","Wed Jan 14 20:12:58 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsEnabledTest"
"","814","localStorageSetSeveralItemTest()","","Wed Jan 14 20:13:00 UTC 2026","passed","Wed Jan 14 20:13:01 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageSetSeveralItemTest"
"","1704","Отправка формы. Поле пароль с длинным текстом","","Wed Jan 14 20:12:27 UTC 2026","broken","Wed Jan 14 20:12:29 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordNullTest"
"","564","launchAlertAcceptanceTest()","","Wed Jan 14 20:11:07 UTC 2026","passed","Wed Jan 14 20:11:08 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","launchAlertAcceptanceTest"
"Base Locators","529","Base Locators: ID","","Wed Jan 14 20:11:23 UTC 2026","passed","Wed Jan 14 20:11:24 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseIdLocator"
"","8695","loadingImagesImplicitWaitTest()","","Wed Jan 14 20:11:59 UTC 2026","passed","Wed Jan 14 20:12:08 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesImplicitWaitTest"
"CSS Locators","502","CSS Locators: Class name","","Wed Jan 14 20:11:22 UTC 2026","passed","Wed Jan 14 20:11:22 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssClassNameLocator"
"","1698","saveChangesLaunchModalTest()","","Wed Jan 14 20:11:08 UTC 2026","passed","Wed Jan 14 20:11:10 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","saveChangesLaunchModalTest"
"","1790","Отправка формы. Поле пароль со знаками и разной высоты текстом","","Wed Jan 14 20:12:29 UTC 2026","broken","Wed Jan 14 20:12:30 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordPasteTest"
"","559","Количество страниц","","Wed Jan 14 20:11:40 UTC 2026","passed","Wed Jan 14 20:11:40 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","numberOfPagesTest"
"XPath Locators","490","XPath: Index (Nth element with smth)","","Wed Jan 14 20:11:37 UTC 2026","passed","Wed Jan 14 20:11:37 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathIndexNthElementLocator"
"CSS Locators","502","CSS Locators: ID","","Wed Jan 14 20:11:25 UTC 2026","passed","Wed Jan 14 20:11:26 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssIdLocator"
"XPath Locators","509","XPath: Contains Text","","Wed Jan 14 20:11:32 UTC 2026","passed","Wed Jan 14 20:11:32 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathContainsTextLocator"
"XPath Locators","511","XPath: Attribute","","Wed Jan 14 20:11:26 UTC 2026","passed","Wed Jan 14 20:11:27 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathAttributeLocator"
"","1340","Пагинация","","Wed Jan 14 20:11:38 UTC 2026","passed","Wed Jan 14 20:11:40 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","secondPagePaginationTests"
"CSS Locators","501","CSS Locators: Tag","","Wed Jan 14 20:11:31 UTC 2026","passed","Wed Jan 14 20:11:32 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagLocator"
"","4535","Отправка формы. Поле текста 100 предложений","","Wed Jan 14 20:12:38 UTC 2026","broken","Wed Jan 14 20:12:42 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInput100Test"
"","820","Получение данных элемента","","Wed Jan 14 20:11:12 UTC 2026","passed","Wed Jan 14 20:11:13 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","getInfoTest"
"","586","acceptLaunchConfirmTest()","","Wed Jan 14 20:11:03 UTC 2026","passed","Wed Jan 14 20:11:04 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","acceptLaunchConfirmTest"
"","1115","Выбор и отмена элемента (select/deselect)","","Wed Jan 14 20:11:16 UTC 2026","passed","Wed Jan 14 20:11:17 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","selectFromListTest"
"","3118","Работа с мышью","","Wed Jan 14 20:10:54 UTC 2026","passed","Wed Jan 14 20:10:57 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseClickTests"
"","787","colourLaunchConfirmTest()","","Wed Jan 14 20:11:02 UTC 2026","passed","Wed Jan 14 20:11:02 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchConfirmTest"
"","1815","Отправка формы. Поле текста со знаками","","Wed Jan 14 20:12:47 UTC 2026","broken","Wed Jan 14 20:12:48 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInputSignsTest"
"","552","(Введение текста в поле Text input(SendKeys)","","Wed Jan 14 20:11:17 UTC 2026","passed","Wed Jan 14 20:11:18 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","textInputTest"
"XPath Locators","484","XPath: Index (last element)","","Wed Jan 14 20:11:30 UTC 2026","passed","Wed Jan 14 20:11:31 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathIndexLastElementLocator"
"CSS Locators","488","CSS Locators: Substring","","Wed Jan 14 20:11:24 UTC 2026","passed","Wed Jan 14 20:11:24 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssSubstringLocator"
"","1743","openAllLinks()","","Wed Jan 14 20:11:42 UTC 2026","broken","Wed Jan 14 20:11:43 UTC 2026","","ui.OpenAllLinksTest","ui.OpenAllLinksTest","openAllLinks"
"","728","Отправка формы с датой","","Wed Jan 14 20:12:36 UTC 2026","passed","Wed Jan 14 20:12:37 UTC 2026","","ui.WebFormTests","ui.WebFormTests","datePickerTest2"
"","8491","loadingImagesExplicitWaitTest()","","Wed Jan 14 20:12:08 UTC 2026","passed","Wed Jan 14 20:12:16 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesExplicitWaitTest"
"","1245","Работа с наведением мыши","","Wed Jan 14 20:10:59 UTC 2026","passed","Wed Jan 14 20:11:00 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseMoveTest"
"XPath Locators","518","XPath: Относительный путь","","Wed Jan 14 20:11:31 UTC 2026","passed","Wed Jan 14 20:11:31 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathLocator"
"","1233","cookiesTest()","","Wed Jan 14 20:11:00 UTC 2026","passed","Wed Jan 14 20:11:02 UTC 2026","","ui.CookiesTests","ui.CookiesTests","cookiesTest"
"","1072","textIframeIsDisplayedTest()","","Wed Jan 14 20:11:10 UTC 2026","passed","Wed Jan 14 20:11:11 UTC 2026","","ui.IframesPageTests","ui.IframesPageTests","textIframeIsDisplayedTest"
"","574","dismissLaunchPromptTest()","","Wed Jan 14 20:11:08 UTC 2026","passed","Wed Jan 14 20:11:08 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchPromptTest"
"","654","sessionStorageDeleteTest()","","Wed Jan 14 20:13:02 UTC 2026","passed","Wed Jan 14 20:13:03 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","sessionStorageDeleteTest"
"CSS Locators","505","CSS Locators: Nth-Child","","Wed Jan 14 20:11:37 UTC 2026","passed","Wed Jan 14 20:11:38 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNthChildLocator"
"","628","localStorageSetItemTest()","","Wed Jan 14 20:13:01 UTC 2026","passed","Wed Jan 14 20:13:01 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageSetItemTest"
"","1559","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 20:12:55 UTC 2026","broken","Wed Jan 14 20:12:56 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsDisabledTest"
"","709","Очищение поля Text input(Clear text)","","Wed Jan 14 20:11:13 UTC 2026","passed","Wed Jan 14 20:11:14 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","clearTextTest"
"","4331","Отправка формы. Поле текстовое со скролом","","Wed Jan 14 20:12:16 UTC 2026","broken","Wed Jan 14 20:12:21 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaTest"
"","1803","Отправка формы c пустой текстовой областью","","Wed Jan 14 20:12:44 UTC 2026","broken","Wed Jan 14 20:12:46 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaNullTest"
"CSS Locators","500","CSS Locators: Child","","Wed Jan 14 20:11:20 UTC 2026","passed","Wed Jan 14 20:11:21 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssChildLocator"
"CSS Locators","507","CSS Locators: Prefix","","Wed Jan 14 20:11:28 UTC 2026","passed","Wed Jan 14 20:11:28 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssPrefixLocator"
"","449","openHomePageTest()","","Wed Jan 14 20:11:46 UTC 2026","passed","Wed Jan 14 20:11:46 UTC 2026","","ui.Selen","ui.Selen","openHomePageTest"
"","628","colourLaunchModalTest()","","Wed Jan 14 20:11:04 UTC 2026","passed","Wed Jan 14 20:11:04 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchModalTest"
"CSS Locators","500","CSS Locators: Exact Match","","Wed Jan 14 20:11:20 UTC 2026","passed","Wed Jan 14 20:11:20 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssExactMatchLocator"
"","717","Возврат на главную страницу","","Wed Jan 14 20:11:40 UTC 2026","passed","Wed Jan 14 20:11:41 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","returnToHomePageTest"
"XPath Locators","508","XPath: Descendant-or-self","","Wed Jan 14 20:11:19 UTC 2026","passed","Wed Jan 14 20:11:19 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathDescendantOrSelfLocator"
"","873","Получение последней страницы перед Next","","Wed Jan 14 20:11:38 UTC 2026","passed","Wed Jan 14 20:11:38 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","lastNumberBeforeTest"
"CSS Locators","510","CSS Locators: Tag + Attribute","","Wed Jan 14 20:11:26 UTC 2026","passed","Wed Jan 14 20:11:26 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndAttributeLocator"
"XPath Locators","490","XPath: Normalize-space","","Wed Jan 14 20:11:34 UTC 2026","passed","Wed Jan 14 20:11:35 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathNormalizeSpaceLocator"
"XPath Locators","479","XPath: Following-sibling","","Wed Jan 14 20:11:33 UTC 2026","passed","Wed Jan 14 20:11:33 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathFollowingSiblingLocator"
"CSS Locators","502","CSS Locators: Class + Class","","Wed Jan 14 20:11:36 UTC 2026","passed","Wed Jan 14 20:11:36 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssClassAndClassLocator"
"","1591","Невозможность включения двух чекбоксов радио","","Wed Jan 14 20:12:58 UTC 2026","broken","Wed Jan 14 20:13:00 UTC 2026","","ui.WebFormTests","ui.WebFormTests","bothRadioCheckboxTest"
"","580","Отображение главной страницы","","Wed Jan 14 20:11:41 UTC 2026","passed","Wed Jan 14 20:11:42 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","deFaultDisplayTest"
"XPath Locators","519","XPath: Close Parent","","Wed Jan 14 20:11:27 UTC 2026","passed","Wed Jan 14 20:11:27 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathCloseParentLocator"
"XPath Locators","509","XPath: Child","","Wed Jan 14 20:11:28 UTC 2026","passed","Wed Jan 14 20:11:29 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathChildLocator"
"XPath Locators","514","XPath: Not Smth","","Wed Jan 14 20:11:18 UTC 2026","passed","Wed Jan 14 20:11:19 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathNotSmthLocator"
"Base Locators","515","Base Locators: Partial Link Text","","Wed Jan 14 20:11:19 UTC 2026","passed","Wed Jan 14 20:11:20 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","partialLinkTextLocator"
"Base Locators","484","Base Locators: Class name","","Wed Jan 14 20:11:35 UTC 2026","passed","Wed Jan 14 20:11:36 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseClassNameLocator"
"","596","acceptLaunchPromptTest()","","Wed Jan 14 20:11:04 UTC 2026","passed","Wed Jan 14 20:11:05 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","acceptLaunchPromptTest"
"Base Locators","489","Base Locators: Tag Name","","Wed Jan 14 20:11:35 UTC 2026","passed","Wed Jan 14 20:11:35 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","tagNameLocator"
"CSS Locators","506","CSS Locators: Tag + Class","","Wed Jan 14 20:11:34 UTC 2026","passed","Wed Jan 14 20:11:34 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndClassLocator"
"","701","dismissLaunchConfirmTest()","","Wed Jan 14 20:11:02 UTC 2026","passed","Wed Jan 14 20:11:03 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchConfirmTest"
"XPath Locators","523","XPath: Smth And Smth","","Wed Jan 14 20:11:21 UTC 2026","passed","Wed Jan 14 20:11:22 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathSmthAndSmthLocator"
"XPath Locators","504","XPath: Ancestors of the current node","","Wed Jan 14 20:11:29 UTC 2026","passed","Wed Jan 14 20:11:30 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathAncestorOfTheCurrentNodeLocator"
