"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"CSS Locators","367","CSS Locators: Tag","","Wed Jan 14 19:44:34 UTC 2026","broken","Wed Jan 14 19:44:34 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagLocator"
"","358","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 19:44:56 UTC 2026","broken","Wed Jan 14 19:44:56 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsDisabledTest"
"","386","(Введение текста в поле Text input(SendKeys)","","Wed Jan 14 19:44:23 UTC 2026","broken","Wed Jan 14 19:44:24 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","textInputTest"
"","377","Невозможность включения двух чекбоксов радио","","Wed Jan 14 19:44:57 UTC 2026","broken","Wed Jan 14 19:44:57 UTC 2026","","ui.WebFormTests","ui.WebFormTests","bothRadioCheckboxTest"
"","542","openHomePageTest()","","Wed Jan 14 19:44:45 UTC 2026","passed","Wed Jan 14 19:44:46 UTC 2026","","ui.Selen","ui.Selen","openHomePageTest"
"","1584","signInTest()","","Wed Jan 14 19:44:43 UTC 2026","broken","Wed Jan 14 19:44:45 UTC 2026","","ui.Selen","ui.Selen","signInTest"
"","490","Отправка формы. Поле текстовое со скролом","","Wed Jan 14 19:44:49 UTC 2026","broken","Wed Jan 14 19:44:49 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaTest"
"XPath Locators","396","XPath: Tag","","Wed Jan 14 19:44:28 UTC 2026","broken","Wed Jan 14 19:44:29 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathTagLocator"
"","379","textIframeIsDisplayedTest()","","Wed Jan 14 19:44:21 UTC 2026","broken","Wed Jan 14 19:44:21 UTC 2026","","ui.IframesPageTests","ui.IframesPageTests","textIframeIsDisplayedTest"
"CSS Locators","361","CSS Locators: Class + Class","","Wed Jan 14 19:44:37 UTC 2026","broken","Wed Jan 14 19:44:37 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssClassAndClassLocator"
"XPath Locators","342","XPath: Child","","Wed Jan 14 19:44:31 UTC 2026","broken","Wed Jan 14 19:44:32 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathChildLocator"
"CSS Locators","358","CSS Locators: Nth-Child","","Wed Jan 14 19:44:38 UTC 2026","broken","Wed Jan 14 19:44:38 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNthChildLocator"
"XPath Locators","351","XPath: Normalize-space","","Wed Jan 14 19:44:36 UTC 2026","broken","Wed Jan 14 19:44:36 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathNormalizeSpaceLocator"
"","358","loadingImagesExplicitWaitTest()","","Wed Jan 14 19:44:49 UTC 2026","broken","Wed Jan 14 19:44:49 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesExplicitWaitTest"
"XPath Locators","384","XPath: Parent","","Wed Jan 14 19:44:27 UTC 2026","broken","Wed Jan 14 19:44:28 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathParentLocator"
"","396","acceptLaunchConfirmTest()","","Wed Jan 14 19:44:17 UTC 2026","broken","Wed Jan 14 19:44:18 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","acceptLaunchConfirmTest"
"Base Locators","375","Base Locators: Name","","Wed Jan 14 19:44:26 UTC 2026","broken","Wed Jan 14 19:44:26 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseNameLocator"
"","346","localStorageColorTest()","","Wed Jan 14 19:44:58 UTC 2026","broken","Wed Jan 14 19:44:58 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageColorTest"
"","342","localStorageSetItemTest()","","Wed Jan 14 19:44:57 UTC 2026","broken","Wed Jan 14 19:44:58 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageSetItemTest"
"CSS Locators","373","CSS Locators: Exact Match","","Wed Jan 14 19:44:25 UTC 2026","broken","Wed Jan 14 19:44:26 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssExactMatchLocator"
"CSS Locators","375","CSS Locators: ID","","Wed Jan 14 19:44:29 UTC 2026","broken","Wed Jan 14 19:44:29 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssIdLocator"
"XPath Locators","373","XPath: Descendant-or-self","","Wed Jan 14 19:44:24 UTC 2026","broken","Wed Jan 14 19:44:25 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathDescendantOrSelfLocator"
"","378","Загрузка файла","","Wed Jan 14 19:44:23 UTC 2026","broken","Wed Jan 14 19:44:23 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","fileUploadTest"
"Base Locators","393","Base Locators: Tag Name","","Wed Jan 14 19:44:36 UTC 2026","broken","Wed Jan 14 19:44:36 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","tagNameLocator"
"XPath Locators","349","XPath: Ancestors of the current node","","Wed Jan 14 19:44:32 UTC 2026","broken","Wed Jan 14 19:44:32 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathAncestorOfTheCurrentNodeLocator"
"Base Locators","377","Base Locators: Partial Link Text","","Wed Jan 14 19:44:25 UTC 2026","broken","Wed Jan 14 19:44:25 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","partialLinkTextLocator"
"","360","Отправка формы. Поле текстовое макс длина","","Wed Jan 14 19:44:50 UTC 2026","broken","Wed Jan 14 19:44:51 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaMaxLengthTest"
"","357","Отправка формы. Поле пароль со знаками и разной высоты текстом","","Wed Jan 14 19:44:51 UTC 2026","broken","Wed Jan 14 19:44:51 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordPasteTest"
"","383","Очищение поля Text input(Clear text)","","Wed Jan 14 19:44:22 UTC 2026","broken","Wed Jan 14 19:44:22 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","clearTextTest"
"","361","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 19:44:56 UTC 2026","broken","Wed Jan 14 19:44:56 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsEnabledTest"
"","386","launchAlertAcceptanceTest()","","Wed Jan 14 19:44:19 UTC 2026","broken","Wed Jan 14 19:44:20 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","launchAlertAcceptanceTest"
"CSS Locators","367","CSS Locators: Prefix","","Wed Jan 14 19:44:31 UTC 2026","broken","Wed Jan 14 19:44:31 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssPrefixLocator"
"XPath Locators","372","XPath: Smth And Smth","","Wed Jan 14 19:44:26 UTC 2026","broken","Wed Jan 14 19:44:27 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathSmthAndSmthLocator"
"","355","localStorageSetSeveralItemTest()","","Wed Jan 14 19:44:57 UTC 2026","broken","Wed Jan 14 19:44:57 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageSetSeveralItemTest"
"","361","Проверка dropdown (datalist)","","Wed Jan 14 19:44:51 UTC 2026","broken","Wed Jan 14 19:44:52 UTC 2026","","ui.WebFormTests","ui.WebFormTests","dropdownDataListTest"
"","359","Проверка скролла текстовой области","","Wed Jan 14 19:44:52 UTC 2026","broken","Wed Jan 14 19:44:52 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaScrollTest"
"CSS Locators","412","CSS Locators: Tag + Attribute","","Wed Jan 14 19:44:29 UTC 2026","broken","Wed Jan 14 19:44:30 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndAttributeLocator"
"","381","dismissLaunchPromptTest()","","Wed Jan 14 19:44:20 UTC 2026","broken","Wed Jan 14 19:44:20 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchPromptTest"
"XPath Locators","346","XPath: Contains Text","","Wed Jan 14 19:44:34 UTC 2026","broken","Wed Jan 14 19:44:34 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathContainsTextLocator"
"XPath Locators","361","XPath: Text","","Wed Jan 14 19:44:32 UTC 2026","broken","Wed Jan 14 19:44:33 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathTextLocator"
"CSS Locators","405","CSS Locators: Substring","","Wed Jan 14 19:44:28 UTC 2026","broken","Wed Jan 14 19:44:28 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssSubstringLocator"
"CSS Locators","358","CSS Locators: Tag + Class","","Wed Jan 14 19:44:35 UTC 2026","broken","Wed Jan 14 19:44:36 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndClassLocator"
"Base Locators","413","Base Locators: ID","","Wed Jan 14 19:44:28 UTC 2026","broken","Wed Jan 14 19:44:28 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseIdLocator"
"","362","shadowTest()","","Wed Jan 14 19:44:47 UTC 2026","broken","Wed Jan 14 19:44:48 UTC 2026","","ui.ShadowDOMTest","ui.ShadowDOMTest","shadowTest"
"XPath Locators","350","XPath: Any Parent","","Wed Jan 14 19:44:32 UTC 2026","broken","Wed Jan 14 19:44:32 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathParentOrSelfLocator"
"","349","slowCalcWaitTest()","","Wed Jan 14 19:44:48 UTC 2026","broken","Wed Jan 14 19:44:48 UTC 2026","","ui.SlowCalcTest","ui.SlowCalcTest","slowCalcWaitTest"
"","339","Получение последней страницы перед Next","","Wed Jan 14 19:44:38 UTC 2026","broken","Wed Jan 14 19:44:39 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","lastNumberBeforeTest"
"","410","saveChangesLaunchModalTest()","","Wed Jan 14 19:44:20 UTC 2026","broken","Wed Jan 14 19:44:21 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","saveChangesLaunchModalTest"
"","378","Отправка формы (SubmitButton)","","Wed Jan 14 19:44:22 UTC 2026","broken","Wed Jan 14 19:44:23 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","submitWebFormWitTextTest"
"","401","colourLaunchModalTest()","","Wed Jan 14 19:44:18 UTC 2026","broken","Wed Jan 14 19:44:18 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchModalTest"
"","361","Отправка формы. Поле текста со знаками","","Wed Jan 14 19:44:54 UTC 2026","broken","Wed Jan 14 19:44:55 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInputSignsTest"
"","1687","Работа с мышью","","Wed Jan 14 19:44:13 UTC 2026","broken","Wed Jan 14 19:44:15 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseClickTests"
"","1584","openLoginPageTest()","","Wed Jan 14 19:44:46 UTC 2026","broken","Wed Jan 14 19:44:47 UTC 2026","","ui.Selen","ui.Selen","openLoginPageTest"
"","387","Работа с наведением мыши","","Wed Jan 14 19:44:16 UTC 2026","broken","Wed Jan 14 19:44:16 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseMoveTest"
"XPath Locators","360","XPath: Close Parent","","Wed Jan 14 19:44:30 UTC 2026","broken","Wed Jan 14 19:44:31 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathCloseParentLocator"
"XPath Locators","367","XPath: Index (first element)","","Wed Jan 14 19:44:34 UTC 2026","broken","Wed Jan 14 19:44:35 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathIndexFirstElementLocator"
"","433","Перетаскивание элемента","","Wed Jan 14 19:44:15 UTC 2026","broken","Wed Jan 14 19:44:15 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIDragAndDropTest"
"XPath Locators","357","XPath: Index (Nth element with smth)","","Wed Jan 14 19:44:38 UTC 2026","broken","Wed Jan 14 19:44:38 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathIndexNthElementLocator"
"CSS Locators","362","CSS Locators: Name","","Wed Jan 14 19:44:37 UTC 2026","broken","Wed Jan 14 19:44:38 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNameLocator"
"","352","Проверка копирования текста из readonly","","Wed Jan 14 19:44:53 UTC 2026","broken","Wed Jan 14 19:44:53 UTC 2026","","ui.WebFormTests","ui.WebFormTests","copyReadonlyTest"
"","342","Количество страниц","","Wed Jan 14 19:44:39 UTC 2026","broken","Wed Jan 14 19:44:39 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","numberOfPagesTest"
"","351","Отправка формы. Поле текста 100 предложений","","Wed Jan 14 19:44:53 UTC 2026","broken","Wed Jan 14 19:44:53 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInput100Test"
"","401","dismissLaunchConfirmTest()","","Wed Jan 14 19:44:17 UTC 2026","broken","Wed Jan 14 19:44:17 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchConfirmTest"
"","349","Отправка формы с датой","","Wed Jan 14 19:44:52 UTC 2026","broken","Wed Jan 14 19:44:53 UTC 2026","","ui.WebFormTests","ui.WebFormTests","datePickerTest2"
"XPath Locators","367","XPath: Following-sibling","","Wed Jan 14 19:44:35 UTC 2026","broken","Wed Jan 14 19:44:35 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathFollowingSiblingLocator"
"","357","Отправка формы. Поле пароль с длинным текстом","","Wed Jan 14 19:44:50 UTC 2026","broken","Wed Jan 14 19:44:50 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordLongTextTest"
"","384","closeLaunchModalTest()","","Wed Jan 14 19:44:19 UTC 2026","broken","Wed Jan 14 19:44:19 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","closeLaunchModalTest"
