"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"XPath Locators","372","XPath: Descendant-or-self","","Wed Jan 14 16:40:36 UTC 2026","broken","Wed Jan 14 16:40:37 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathDescendantOrSelfLocator"
"XPath Locators","350","XPath: Following-sibling","","Wed Jan 14 16:40:46 UTC 2026","broken","Wed Jan 14 16:40:47 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathFollowingSiblingLocator"
"","352","Очищение поля Text input(Clear text)","","Wed Jan 14 16:40:34 UTC 2026","broken","Wed Jan 14 16:40:34 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","clearTextTest"
"CSS Locators","360","CSS Locators: Child","","Wed Jan 14 16:40:37 UTC 2026","broken","Wed Jan 14 16:40:38 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssChildLocator"
"","365","Загрузка файла","","Wed Jan 14 16:40:35 UTC 2026","broken","Wed Jan 14 16:40:35 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","fileUploadTest"
"","348","Отправка формы. Поле пароль со знаками и разной высоты текстом","","Wed Jan 14 16:41:02 UTC 2026","broken","Wed Jan 14 16:41:02 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordPasteTest"
"","379","colourLaunchPromptTest()","","Wed Jan 14 16:40:31 UTC 2026","broken","Wed Jan 14 16:40:31 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchPromptTest"
"","379","acceptLaunchConfirmTest()","","Wed Jan 14 16:40:30 UTC 2026","broken","Wed Jan 14 16:40:30 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","acceptLaunchConfirmTest"
"","1564","openLoginPageTest()","","Wed Jan 14 16:40:56 UTC 2026","broken","Wed Jan 14 16:40:58 UTC 2026","","ui.Selen","ui.Selen","openLoginPageTest"
"","347","Невозможность включения двух чекбоксов радио","","Wed Jan 14 16:41:07 UTC 2026","broken","Wed Jan 14 16:41:08 UTC 2026","","ui.WebFormTests","ui.WebFormTests","bothRadioCheckboxTest"
"","1523","signInTest()","","Wed Jan 14 16:40:54 UTC 2026","broken","Wed Jan 14 16:40:56 UTC 2026","","ui.Selen","ui.Selen","signInTest"
"Base Locators","348","Base Locators: Partial Link Text","","Wed Jan 14 16:40:37 UTC 2026","broken","Wed Jan 14 16:40:37 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","partialLinkTextLocator"
"","353","Отправка формы. Поле текстовое макс длина","","Wed Jan 14 16:41:01 UTC 2026","broken","Wed Jan 14 16:41:01 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaMaxLengthTest"
"CSS Locators","354","CSS Locators: Tag","","Wed Jan 14 16:40:45 UTC 2026","broken","Wed Jan 14 16:40:45 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagLocator"
"","389","colourLaunchModalTest()","","Wed Jan 14 16:40:30 UTC 2026","broken","Wed Jan 14 16:40:31 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchModalTest"
"CSS Locators","346","CSS Locators: ID","","Wed Jan 14 16:40:41 UTC 2026","broken","Wed Jan 14 16:40:41 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssIdLocator"
"","354","Возврат на главную страницу","","Wed Jan 14 16:40:51 UTC 2026","broken","Wed Jan 14 16:40:51 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","returnToHomePageTest"
"XPath Locators","366","XPath: Descendant","","Wed Jan 14 16:40:40 UTC 2026","broken","Wed Jan 14 16:40:41 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathDescendantLocator"
"","376","launchAlertAcceptanceTest()","","Wed Jan 14 16:40:32 UTC 2026","broken","Wed Jan 14 16:40:32 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","launchAlertAcceptanceTest"
"CSS Locators","368","CSS Locators: Nth-Child","","Wed Jan 14 16:40:49 UTC 2026","broken","Wed Jan 14 16:40:50 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNthChildLocator"
"","359","Получение данных элемента","","Wed Jan 14 16:40:33 UTC 2026","broken","Wed Jan 14 16:40:34 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","getInfoTest"
"CSS Locators","345","CSS Locators: Class + Class","","Wed Jan 14 16:40:48 UTC 2026","broken","Wed Jan 14 16:40:49 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssClassAndClassLocator"
"CSS Locators","353","CSS Locators: Prefix","","Wed Jan 14 16:40:43 UTC 2026","broken","Wed Jan 14 16:40:43 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssPrefixLocator"
"CSS Locators","353","CSS Locators: Tag + Attribute","","Wed Jan 14 16:40:41 UTC 2026","broken","Wed Jan 14 16:40:41 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndAttributeLocator"
"CSS Locators","360","CSS Locators: Tag + Class","","Wed Jan 14 16:40:47 UTC 2026","broken","Wed Jan 14 16:40:47 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndClassLocator"
"","340","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 16:41:07 UTC 2026","broken","Wed Jan 14 16:41:07 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsEnabledTest"
"CSS Locators","364","CSS Locators: Suffix","","Wed Jan 14 16:40:36 UTC 2026","broken","Wed Jan 14 16:40:36 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssSuffixLocator"
"","358","closeLaunchModalTest()","","Wed Jan 14 16:40:31 UTC 2026","broken","Wed Jan 14 16:40:32 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","closeLaunchModalTest"
"","340","loadingImagesExplicitWaitTest()","","Wed Jan 14 16:40:59 UTC 2026","broken","Wed Jan 14 16:41:00 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesExplicitWaitTest"
"","405","Изменение цвета в Color picker","","Wed Jan 14 16:41:07 UTC 2026","broken","Wed Jan 14 16:41:07 UTC 2026","","ui.WebFormTests","ui.WebFormTests","changeColorTest"
"","360","localStorageSetItemTest()","","Wed Jan 14 16:41:08 UTC 2026","broken","Wed Jan 14 16:41:08 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageSetItemTest"
"","364","saveChangesLaunchModalTest()","","Wed Jan 14 16:40:32 UTC 2026","broken","Wed Jan 14 16:40:33 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","saveChangesLaunchModalTest"
"CSS Locators","345","CSS Locators: Tag + ID","","Wed Jan 14 16:40:47 UTC 2026","broken","Wed Jan 14 16:40:47 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndIdLocator"
"CSS Locators","365","CSS Locators: Name","","Wed Jan 14 16:40:49 UTC 2026","broken","Wed Jan 14 16:40:49 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNameLocator"
"XPath Locators","361","XPath: Contains Text","","Wed Jan 14 16:40:45 UTC 2026","broken","Wed Jan 14 16:40:46 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathContainsTextLocator"
"","343","Отправка формы. Поле пароль с длинным текстом","","Wed Jan 14 16:41:01 UTC 2026","broken","Wed Jan 14 16:41:01 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordLongTextTest"
"","364","Отправка формы с пустым полем текста","","Wed Jan 14 16:41:03 UTC 2026","broken","Wed Jan 14 16:41:03 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInputNullTest"
"CSS Locators","349","CSS Locators: Substring","","Wed Jan 14 16:40:40 UTC 2026","broken","Wed Jan 14 16:40:40 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssSubstringLocator"
"XPath Locators","351","XPath: Attribute","","Wed Jan 14 16:40:41 UTC 2026","broken","Wed Jan 14 16:40:42 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathAttributeLocator"
"","354","Выбор и отмена элемента (select/deselect)","","Wed Jan 14 16:40:35 UTC 2026","broken","Wed Jan 14 16:40:35 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","selectFromListTest"
"","346","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 16:41:06 UTC 2026","broken","Wed Jan 14 16:41:07 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsDisabledTest"
"","344","Невозможность ввести текст/знаки в заблокированное поле","","Wed Jan 14 16:41:00 UTC 2026","broken","Wed Jan 14 16:41:01 UTC 2026","","ui.WebFormTests","ui.WebFormTests","disabledInputTest"
"","363","dismissLaunchConfirmTest()","","Wed Jan 14 16:40:29 UTC 2026","broken","Wed Jan 14 16:40:30 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchConfirmTest"
"","383","Отправка формы. Поле пароль со знаками и разной высоты текстом","","Wed Jan 14 16:41:06 UTC 2026","broken","Wed Jan 14 16:41:06 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordSignsTest"
"","352","localStorageTest()","","Wed Jan 14 16:41:09 UTC 2026","broken","Wed Jan 14 16:41:10 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageTest"
"","388","cookiesTest()","","Wed Jan 14 16:40:29 UTC 2026","broken","Wed Jan 14 16:40:29 UTC 2026","","ui.CookiesTests","ui.CookiesTests","cookiesTest"
"","352","loadingImagesFluentWaitTest()","","Wed Jan 14 16:40:59 UTC 2026","broken","Wed Jan 14 16:40:59 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesFluentWaitTest"
"","348","Проверка dropdown (datalist)","","Wed Jan 14 16:41:02 UTC 2026","broken","Wed Jan 14 16:41:02 UTC 2026","","ui.WebFormTests","ui.WebFormTests","dropdownDataListTest"
"Base Locators","358","Base Locators: Class name","","Wed Jan 14 16:40:48 UTC 2026","broken","Wed Jan 14 16:40:48 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseClassNameLocator"
"XPath Locators","349","XPath: Tag","","Wed Jan 14 16:40:40 UTC 2026","broken","Wed Jan 14 16:40:40 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathTagLocator"
"","367","Работа с наведением мыши","","Wed Jan 14 16:40:28 UTC 2026","broken","Wed Jan 14 16:40:29 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseMoveTest"
"","351","Отправка формы. Поле текста 100 предложений","","Wed Jan 14 16:41:04 UTC 2026","broken","Wed Jan 14 16:41:04 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInput100Test"
"XPath Locators","363","XPath: Normalize-space","","Wed Jan 14 16:40:47 UTC 2026","broken","Wed Jan 14 16:40:48 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathNormalizeSpaceLocator"
"XPath Locators","377","XPath: Smth And Smth","","Wed Jan 14 16:40:38 UTC 2026","broken","Wed Jan 14 16:40:39 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathSmthAndSmthLocator"
"","354","Пагинация","","Wed Jan 14 16:40:50 UTC 2026","broken","Wed Jan 14 16:40:51 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","secondPagePaginationTests"
"","1923","openAllLinks()","","Wed Jan 14 16:40:52 UTC 2026","broken","Wed Jan 14 16:40:54 UTC 2026","","ui.OpenAllLinksTest","ui.OpenAllLinksTest","openAllLinks"
"XPath Locators","345","XPath: Any Parent","","Wed Jan 14 16:40:43 UTC 2026","broken","Wed Jan 14 16:40:44 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathParentOrSelfLocator"
"","349","Отображение главной страницы","","Wed Jan 14 16:40:51 UTC 2026","broken","Wed Jan 14 16:40:52 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","deFaultDisplayTest"
"","353","Отправка формы с датой","","Wed Jan 14 16:41:04 UTC 2026","broken","Wed Jan 14 16:41:04 UTC 2026","","ui.WebFormTests","ui.WebFormTests","datePickerTest"
"CSS Locators","359","CSS Locators: Exact Match","","Wed Jan 14 16:40:37 UTC 2026","broken","Wed Jan 14 16:40:37 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssExactMatchLocator"
"","420","Перетаскивание элемента","","Wed Jan 14 16:40:27 UTC 2026","broken","Wed Jan 14 16:40:28 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIDragAndDropTest"
"XPath Locators","366","XPath: Not Smth","","Wed Jan 14 16:40:36 UTC 2026","broken","Wed Jan 14 16:40:36 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathNotSmthLocator"
"","356","shadowTest()","","Wed Jan 14 16:40:58 UTC 2026","broken","Wed Jan 14 16:40:58 UTC 2026","","ui.ShadowDOMTest","ui.ShadowDOMTest","shadowTest"
"XPath Locators","359","XPath: Относительный путь","","Wed Jan 14 16:40:45 UTC 2026","broken","Wed Jan 14 16:40:45 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathLocator"
"XPath Locators","413","XPath: Close Parent","","Wed Jan 14 16:40:42 UTC 2026","broken","Wed Jan 14 16:40:42 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathCloseParentLocator"
"XPath Locators","361","XPath: Child","","Wed Jan 14 16:40:43 UTC 2026","broken","Wed Jan 14 16:40:43 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathChildLocator"
"","330","slowCalcWaitTest()","","Wed Jan 14 16:40:58 UTC 2026","broken","Wed Jan 14 16:40:59 UTC 2026","","ui.SlowCalcTest","ui.SlowCalcTest","slowCalcWaitTest"
"","364","Невозможность ввести текст/знаки в readonly поле","","Wed Jan 14 16:41:05 UTC 2026","broken","Wed Jan 14 16:41:05 UTC 2026","","ui.WebFormTests","ui.WebFormTests","readonlyInputTest"
"","333","sessionStorageTest()","","Wed Jan 14 16:41:10 UTC 2026","broken","Wed Jan 14 16:41:10 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","sessionStorageTest"
"","348","Проверка скролла текстовой области","","Wed Jan 14 16:41:02 UTC 2026","broken","Wed Jan 14 16:41:03 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaScrollTest"
"Base Locators","355","Base Locators: Name","","Wed Jan 14 16:40:38 UTC 2026","broken","Wed Jan 14 16:40:38 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseNameLocator"
"XPath Locators","357","XPath: Index (last element)","","Wed Jan 14 16:40:44 UTC 2026","broken","Wed Jan 14 16:40:45 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathIndexLastElementLocator"
"","345","Получение последней страницы перед Next","","Wed Jan 14 16:40:50 UTC 2026","broken","Wed Jan 14 16:40:50 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","lastNumberBeforeTest"
"","370","Проверка копирования текста из readonly","","Wed Jan 14 16:41:03 UTC 2026","broken","Wed Jan 14 16:41:04 UTC 2026","","ui.WebFormTests","ui.WebFormTests","copyReadonlyTest"
"","364","(Введение текста в поле Text input(SendKeys)","","Wed Jan 14 16:40:35 UTC 2026","broken","Wed Jan 14 16:40:36 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","textInputTest"
"","346","Отправка формы. Поле текста со знаками","","Wed Jan 14 16:41:05 UTC 2026","broken","Wed Jan 14 16:41:06 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInputSignsTest"
"","358","Отправка формы c пустой текстовой областью","","Wed Jan 14 16:41:04 UTC 2026","broken","Wed Jan 14 16:41:05 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaNullTest"
